workerId,status,Age,Education,Gender,AI.Knowledge,AI.Knowledge.2,judgment,agent,Response,experiment,outcome,modality
A1UXVLMCA3PBIL,active,45 - 54,high school,Female,Somewhat unfamiliar,None,Counterfactual,AI,-72,ai_exp,negative,SensoryAI
A4J4GGMKJ68L0,inactive,18 - 24,undergraduate,Male,Completely familiar,Extensive,Counterfactual,AI,-100,ai_exp,negative,SensoryAI
A2PSR3CMNR1R9X,inactive,35 - 44,high school,Male,Somewhat unfamiliar,None,Counterfactual,AI,-50,ai_exp,negative,LinguisticAI
A358YR7MWC6LRH,active,25 - 34,undergraduate,Male,Somewhat familiar,Moderate,Counterfactual,AI,-100,ai_exp,negative,LinguisticAI
AFK9ALQK5GPNG,active,35 - 44,undergraduate,Male,Somewhat familiar,Moderate,Counterfactual,AI,14,ai_exp,negative,SensoryAI
AQRKP48O0WKBW,inactive,25 - 34,undergraduate,Male,Neither familiar  nor unfamiliar,None,Counterfactual,AI,72,ai_exp,negative,SensoryAI
A3L2XKXABNO0N5,inactive,35 - 44,undergraduate,Female,Somewhat familiar,None,Counterfactual,AI,-100,ai_exp,negative,LinguisticAI
A2V6E7SGEU0EFD,active,25 - 34,graduate,Male,Neither familiar  nor unfamiliar,Moderate,Counterfactual,AI,-31,ai_exp,negative,LinguisticAI
AWO111PUS65OY,inactive,25 - 34,undergraduate,Female,Neither familiar  nor unfamiliar,None,Counterfactual,AI,70,ai_exp,negative,SensoryAI
A3HQXCWOIQKT4F,inactive,25 - 34,undergraduate,Male,Neither familiar  nor unfamiliar,None,Counterfactual,AI,-100,ai_exp,negative,LinguisticAI
A107RJSS561Y7R,active,35 - 44,high school,Male,Neither familiar  nor unfamiliar,None,Counterfactual,AI,17,ai_exp,negative,SensoryAI
A11WCFPJSR5VZP,inactive,25 - 34,undergraduate,Female,Somewhat familiar,A little,Counterfactual,AI,-55,ai_exp,negative,SensoryAI
A1TPGXT718D68E,active,35 - 44,undergraduate,Female,Completely familiar,None,Counterfactual,AI,37,ai_exp,negative,LinguisticAI
A1LRJ4U04532TM,inactive,45 - 54,high school,Female,Somewhat familiar,None,Counterfactual,AI,-70,ai_exp,negative,LinguisticAI
AR5RKWHR0DUCS,active,Over 55,undergraduate,Male,Somewhat unfamiliar,A little,Counterfactual,AI,-70,ai_exp,negative,SensoryAI
APV3GK8ZEXB0J,active,Over 55,undergraduate,Female,Somewhat unfamiliar,None,Counterfactual,AI,100,ai_exp,negative,SensoryAI
A235DXY5FJN0IW,active,25 - 34,undergraduate,Female,Somewhat familiar,None,Counterfactual,AI,-100,ai_exp,negative,LinguisticAI
A37S96RT1P1IT2,inactive,35 - 44,undergraduate,Female,Somewhat familiar,None,Counterfactual,AI,1,ai_exp,negative,SensoryAI
A2XPWASDT8AYXH,active,45 - 54,undergraduate,Male,Somewhat familiar,Extensive,Counterfactual,AI,-37,ai_exp,negative,LinguisticAI
A1I7H6RDJS4EKN,inactive,Over 55,high school,Male,Somewhat familiar,A little,Counterfactual,AI,-100,ai_exp,negative,LinguisticAI
A3RHJEMZ4EGY2U,inactive,25 - 34,undergraduate,Female,Somewhat familiar,Moderate,Counterfactual,AI,-100,ai_exp,negative,SensoryAI
AHZ7C7ETHYX3N,inactive,Over 55,undergraduate,Male,Neither familiar  nor unfamiliar,None,Counterfactual,AI,-100,ai_exp,negative,LinguisticAI
A307K1CZXGBN4L,active,45 - 54,graduate,Male,Somewhat familiar,Moderate,Counterfactual,AI,-70,ai_exp,negative,SensoryAI
A13FUEPWBCLBUY,active,35 - 44,graduate,Male,Completely familiar,None,Counterfactual,AI,2,ai_exp,negative,SensoryAI
A2SLEMDA17XTZ1,inactive,45 - 54,high school,Female,Somewhat unfamiliar,A little,Counterfactual,AI,10,ai_exp,negative,SensoryAI
A5NE8TWS8ZV7B,active,35 - 44,undergraduate,Female,Somewhat familiar,A little,Counterfactual,AI,-69,ai_exp,negative,LinguisticAI
A2VA0NCPWJ8XZG,inactive,35 - 44,undergraduate,Male,Somewhat familiar,Moderate,Counterfactual,AI,-100,ai_exp,negative,LinguisticAI
AOOLS8280CL0Z,inactive,Over 55,high school,Female,Somewhat familiar,None,Counterfactual,AI,-100,ai_exp,negative,SensoryAI
A1BIJGB7XA0GME,active,Over 55,undergraduate,Female,Somewhat familiar,None,Counterfactual,AI,-100,ai_exp,negative,LinguisticAI
A27O7H19C0WQ7T,active,35 - 44,undergraduate,Female,Somewhat familiar,None,Counterfactual,AI,-99,ai_exp,negative,SensoryAI
A30MP4LXV4MIFD,inactive,25 - 34,undergraduate,Male,Somewhat familiar,A little,Counterfactual,AI,29,ai_exp,negative,LinguisticAI
A3N7R7P9HP2YB6,inactive,Over 55,undergraduate,Male,Somewhat familiar,A little,Counterfactual,AI,-66,ai_exp,negative,SensoryAI
A2SWQM5X54P1O5,active,35 - 44,undergraduate,Female,Neither familiar  nor unfamiliar,None,Counterfactual,AI,55,ai_exp,negative,LinguisticAI
A1FHC4Z6QXDQSS,active,35 - 44,high school,Male,Somewhat familiar,A little,Counterfactual,AI,-55,ai_exp,negative,SensoryAI
A3H32595TVJ34Q,active,35 - 44,high school,Female,Somewhat familiar,None,Counterfactual,AI,38,ai_exp,negative,SensoryAI
A3LL096CAY5WHB,inactive,25 - 34,high school,Male,Somewhat familiar,A little,Counterfactual,AI,100,ai_exp,negative,LinguisticAI
AJRY9ALX8069Y,inactive,35 - 44,undergraduate,Female,Somewhat familiar,A little,Counterfactual,AI,-64,ai_exp,negative,SensoryAI
A1WJIRT360P5VB,inactive,35 - 44,high school,Male,Somewhat familiar,Moderate,Counterfactual,AI,-100,ai_exp,negative,SensoryAI
ADJ9I7ZBFYFH7,active,25 - 34,high school,Male,Neither familiar  nor unfamiliar,A little,Counterfactual,AI,-100,ai_exp,negative,SensoryAI
A3ROADR7T6811,inactive,25 - 34,undergraduate,Male,Neither familiar  nor unfamiliar,A little,Counterfactual,AI,25,ai_exp,negative,LinguisticAI
A3APKUC67F9IMW,active,35 - 44,undergraduate,Male,Completely familiar,Moderate,Counterfactual,AI,12,ai_exp,negative,LinguisticAI
A3VL1CBZ3BGQK7,active,45 - 54,undergraduate,Female,Somewhat familiar,A little,Counterfactual,AI,40,ai_exp,negative,LinguisticAI
A2NKW6JBEM4LL4,inactive,35 - 44,graduate,Male,Somewhat familiar,A little,Counterfactual,AI,2,ai_exp,negative,SensoryAI
A1VRG5HKZC0H0C,inactive,35 - 44,graduate,Male,Neither familiar  nor unfamiliar,None,Counterfactual,AI,-100,ai_exp,negative,LinguisticAI
A1T643M1P572AA,inactive,35 - 44,undergraduate,Male,Somewhat familiar,A little,Counterfactual,AI,-100,ai_exp,negative,LinguisticAI
A46JB04UAHTCJ,active,25 - 34,undergraduate,Male,Neither familiar  nor unfamiliar,None,Counterfactual,AI,18,ai_exp,negative,SensoryAI
A1A7HKFWGH77QH,inactive,25 - 34,undergraduate,Male,Somewhat familiar,Moderate,Counterfactual,AI,1,ai_exp,negative,SensoryAI
A3C3Q963MQDPGT,active,35 - 44,undergraduate,Male,Somewhat familiar,A little,Counterfactual,AI,-81,ai_exp,negative,LinguisticAI
A2R75YFKVALBXE,inactive,Over 55,graduate,Male,Somewhat familiar,A little,Counterfactual,AI,1,ai_exp,negative,LinguisticAI
A1VWLIXBS4WDOD,active,35 - 44,undergraduate,Male,Neither familiar  nor unfamiliar,None,Counterfactual,AI,-56,ai_exp,negative,SensoryAI
A38OPVI04AH4JG,inactive,45 - 54,undergraduate,Male,Somewhat familiar,Moderate,Counterfactual,AI,-100,ai_exp,negative,SensoryAI
AMELYCC59JKB0,active,35 - 44,undergraduate,Female,Somewhat familiar,None,Counterfactual,AI,-81,ai_exp,negative,LinguisticAI
A28BWXVCFZI7EU,inactive,25 - 34,graduate,Female,Somewhat familiar,A little,Counterfactual,AI,70,ai_exp,negative,LinguisticAI
A17LWFDOQOYQXS,inactive,25 - 34,graduate,Male,Somewhat familiar,A little,Counterfactual,AI,75,ai_exp,negative,SensoryAI
A3E8SXH0BAYG85,active,35 - 44,high school,Male,Somewhat familiar,A little,Counterfactual,AI,-85,ai_exp,negative,SensoryAI
A11S8IAAVDXCUS,active,25 - 34,high school,Female,Somewhat familiar,None,Counterfactual,AI,-66,ai_exp,negative,LinguisticAI
A20X6V1AAXZGNZ,active,25 - 34,high school,Male,Somewhat familiar,A little,Counterfactual,AI,-100,ai_exp,negative,SensoryAI
A1WEN4S934ZZ1U,active,18 - 24,undergraduate,Female,Somewhat familiar,None,Counterfactual,AI,-100,ai_exp,negative,LinguisticAI
A2N533GEQEZ7ZB,active,35 - 44,undergraduate,Female,Somewhat familiar,Significant,Counterfactual,AI,-19,ai_exp,negative,LinguisticAI
A3CTXWISODY7D8,inactive,35 - 44,undergraduate,Male,Somewhat familiar,Moderate,Counterfactual,AI,-100,ai_exp,negative,LinguisticAI
A19WXS1CLVLEEX,inactive,Over 55,undergraduate,Male,Somewhat familiar,None,Counterfactual,AI,-33,ai_exp,negative,LinguisticAI
A2Q7Q8O7H77FMF,inactive,25 - 34,undergraduate,Female,Completely familiar,Significant,Counterfactual,AI,62,ai_exp,negative,SensoryAI
A2DVV59R1CQU6T,inactive,25 - 34,undergraduate,Other,Somewhat familiar,Moderate,Counterfactual,AI,-100,ai_exp,negative,LinguisticAI
A2IP3ZAFYGV8M9,active,25 - 34,high school,Male,Somewhat familiar,Significant,Counterfactual,AI,36,ai_exp,negative,LinguisticAI
AMTTB8JUWRRM7,inactive,25 - 34,undergraduate,Female,Somewhat familiar,A little,Counterfactual,AI,-100,ai_exp,negative,SensoryAI
A3QNCW3LR2AVOV,active,45 - 54,high school,Male,Somewhat familiar,None,Counterfactual,AI,-40,ai_exp,negative,SensoryAI
A3LVLZS8S41ZD7,active,45 - 54,undergraduate,Female,Somewhat familiar,None,Counterfactual,AI,-49,ai_exp,negative,SensoryAI
A3HNEYFOIJWPH1,inactive,35 - 44,high school,Male,Somewhat familiar,Moderate,Counterfactual,AI,-38,ai_exp,negative,LinguisticAI
A7P3R1AIA4TVV,active,35 - 44,undergraduate,Male,Somewhat familiar,A little,Counterfactual,AI,-45,ai_exp,negative,LinguisticAI
A1Q56N80RJLQ7S,active,25 - 34,undergraduate,Male,Somewhat familiar,Significant,Counterfactual,AI,66,ai_exp,negative,SensoryAI
A1NLJ1L4VCQYV2,inactive,35 - 44,high school,Male,Somewhat unfamiliar,None,Counterfactual,AI,-69,ai_exp,negative,LinguisticAI
AV22FQTJNBUZT,inactive,35 - 44,undergraduate,Female,Completely unfamiliar,None,Counterfactual,AI,77,ai_exp,negative,SensoryAI
A1YTNGH5SMM2CJ,inactive,25 - 34,graduate,Male,Somewhat familiar,A little,Counterfactual,AI,-100,ai_exp,negative,LinguisticAI
A26RO8GGTQAXGG,inactive,Over 55,undergraduate,Female,Somewhat familiar,A little,Counterfactual,AI,-100,ai_exp,negative,SensoryAI
ARSK5MFVR1P59,active,45 - 54,high school,Male,Somewhat familiar,Moderate,Counterfactual,AI,29,ai_exp,negative,LinguisticAI
AZ8JL3QNIPY4U,inactive,25 - 34,high school,Female,Completely familiar,A little,Counterfactual,AI,100,ai_exp,negative,LinguisticAI
A137S1RZ4VDLUB,active,25 - 34,graduate,Female,Completely familiar,A little,Counterfactual,AI,71,ai_exp,negative,SensoryAI
A1BVG13MHBM1YD,inactive,35 - 44,high school,Female,Somewhat unfamiliar,None,Counterfactual,AI,-100,ai_exp,negative,SensoryAI
A1G452MFAS690B,active,25 - 34,undergraduate,Female,Somewhat familiar,A little,Counterfactual,AI,-26,ai_exp,negative,LinguisticAI
A23OR0D1FCUVMM,inactive,Over 55,high school,Male,Somewhat familiar,Moderate,Counterfactual,AI,-69,ai_exp,negative,LinguisticAI
A2H2DJL45BZBD,inactive,25 - 34,high school,Male,Neither familiar  nor unfamiliar,Significant,Counterfactual,AI,1,ai_exp,negative,SensoryAI
A2AJ5QFNC9KF43,active,35 - 44,graduate,Male,Somewhat familiar,A little,Counterfactual,AI,78,ai_exp,negative,SensoryAI
A1ROEDVMTO9Y3X,active,45 - 54,high school,Female,Completely familiar,Extensive,Counterfactual,AI,50,ai_exp,negative,LinguisticAI
AT8D7EFQBPON8,inactive,45 - 54,graduate,Female,Completely unfamiliar,None,Counterfactual,AI,32,ai_exp,negative,LinguisticAI
A1YSYI926BBOHW,inactive,35 - 44,undergraduate,Male,Completely familiar,Moderate,Counterfactual,AI,-68,ai_exp,negative,SensoryAI
AYXN53TNFG71P,active,Over 55,high school,Female,Somewhat familiar,None,Counterfactual,AI,-100,ai_exp,negative,SensoryAI
AU34T9OMHN4Z4,inactive,35 - 44,high school,Female,Neither familiar  nor unfamiliar,None,Counterfactual,AI,1,ai_exp,negative,LinguisticAI
AXPZAP62ZYWP8,inactive,25 - 34,high school,Male,Somewhat familiar,A little,Counterfactual,AI,-91,ai_exp,negative,SensoryAI
A3BU8UL4W258UU,active,35 - 44,undergraduate,Male,Somewhat unfamiliar,None,Counterfactual,AI,35,ai_exp,negative,SensoryAI
AV7UX8QQXABSK,active,25 - 34,undergraduate,Male,Completely familiar,Moderate,Counterfactual,AI,0,ai_exp,negative,LinguisticAI
AIZTLQM7HHQN6,active,25 - 34,undergraduate,Male,Somewhat familiar,Moderate,Counterfactual,AI,-31,ai_exp,negative,SensoryAI
A7TI4X4LRGQA0,inactive,35 - 44,undergraduate,Male,Somewhat unfamiliar,A little,Counterfactual,AI,-100,ai_exp,negative,SensoryAI
A38N2MBXP7IOPS,inactive,Over 55,undergraduate,Female,Somewhat familiar,None,Counterfactual,AI,-100,ai_exp,negative,LinguisticAI
A1EN3FW93BSXQQ,active,25 - 34,undergraduate,Female,Somewhat familiar,A little,Counterfactual,AI,34,ai_exp,negative,LinguisticAI
A5T9IFDZ3W4T6,active,25 - 34,undergraduate,Male,Completely familiar,A little,Counterfactual,AI,66,ai_exp,negative,LinguisticAI
A25CZJEFKXF4UV,inactive,25 - 34,undergraduate,Male,Somewhat familiar,Moderate,Counterfactual,AI,-100,ai_exp,negative,SensoryAI
A122LRCSBAD6DC,inactive,25 - 34,undergraduate,Male,Somewhat familiar,A little,Counterfactual,AI,-67,ai_exp,negative,LinguisticAI
A14OQ52EFQAN2W,active,25 - 34,undergraduate,Male,Somewhat unfamiliar,A little,Counterfactual,AI,-33,ai_exp,negative,SensoryAI
A2GTJ0BD4CG1A2,active,35 - 44,high school,Male,Somewhat familiar,A little,Counterfactual,AI,-34,ai_exp,negative,SensoryAI
A19ZWBQT8A3LIR,inactive,25 - 34,undergraduate,Male,Somewhat familiar,None,Counterfactual,AI,69,ai_exp,negative,LinguisticAI
ANQ0RLFEZ17W0,active,25 - 34,undergraduate,Female,Somewhat familiar,A little,Counterfactual,AI,22,ai_exp,negative,LinguisticAI
ANUA9X7BFPTR8,inactive,25 - 34,undergraduate,Female,Somewhat unfamiliar,None,Counterfactual,AI,-48,ai_exp,negative,LinguisticAI
AXXA481XH6FKE,inactive,25 - 34,high school,Female,Completely familiar,A little,Counterfactual,AI,-100,ai_exp,negative,SensoryAI
A25AYMSZNDW1VJ,inactive,35 - 44,undergraduate,Male,Somewhat familiar,A little,Counterfactual,AI,65,ai_exp,negative,SensoryAI
A2INXY39KBM92F,inactive,25 - 34,primary school,Male,Somewhat familiar,A little,Counterfactual,AI,-100,ai_exp,negative,SensoryAI
A2WPKP73S4MBLK,active,25 - 34,undergraduate,Male,Somewhat familiar,Significant,Counterfactual,AI,-100,ai_exp,negative,LinguisticAI
A170R0WAZC31WC,active,45 - 54,high school,Female,Somewhat familiar,Moderate,Counterfactual,AI,-32,ai_exp,negative,SensoryAI
A209KMZQTLEZZC,inactive,35 - 44,graduate,Male,Somewhat familiar,Significant,Counterfactual,AI,-39,ai_exp,negative,LinguisticAI
A3BSK47WPPE876,inactive,25 - 34,undergraduate,Female,Somewhat familiar,Moderate,Counterfactual,AI,96,ai_exp,negative,SensoryAI
AWVLT2L5AP873,active,25 - 34,undergraduate,Female,Somewhat familiar,None,Counterfactual,AI,-40,ai_exp,negative,LinguisticAI
AXAO7UJYYEFCO,inactive,35 - 44,undergraduate,Female,Somewhat unfamiliar,None,Counterfactual,AI,-22,ai_exp,negative,LinguisticAI
AKSJ3C5O3V9RB,active,18 - 24,graduate,Female,Somewhat familiar,A little,Counterfactual,AI,3,ai_exp,negative,SensoryAI
A28AXX4NCWPH1F,inactive,35 - 44,high school,Male,Completely familiar,None,Counterfactual,AI,-64,ai_exp,negative,SensoryAI
A2JTSH1VPJQ8FR,inactive,25 - 34,undergraduate,Male,Somewhat familiar,None,Counterfactual,AI,64,ai_exp,negative,LinguisticAI
AQ9Y6WD8O72ZC,active,25 - 34,high school,Female,Somewhat unfamiliar,None,Counterfactual,AI,3,ai_exp,negative,LinguisticAI
AK35CJJEYFVYK,active,25 - 34,high school,Male,Somewhat familiar,A little,Counterfactual,AI,-67,ai_exp,negative,SensoryAI
A1B76WYZ47BQJ,inactive,Over 55,undergraduate,Male,Somewhat familiar,Moderate,Counterfactual,AI,100,ai_exp,negative,LinguisticAI
A1S2NQYJGZ0C5F,active,35 - 44,graduate,Male,Neither familiar  nor unfamiliar,A little,Counterfactual,AI,-1,ai_exp,negative,LinguisticAI
AIVENINY8Q7UF,inactive,25 - 34,high school,Male,Somewhat familiar,Moderate,Counterfactual,AI,-100,ai_exp,negative,SensoryAI
A3M8O363B3IAKE,active,45 - 54,undergraduate,Male,Somewhat familiar,Moderate,Counterfactual,AI,100,ai_exp,negative,LinguisticAI
A19C92YJMLTIEB,inactive,25 - 34,graduate,Male,Somewhat familiar,Moderate,Counterfactual,AI,69,ai_exp,negative,LinguisticAI
A3C5G8LGIAW0XL,active,35 - 44,undergraduate,Female,Somewhat familiar,A little,Counterfactual,AI,52,ai_exp,negative,SensoryAI
AHYTT3T8W9Y9Y,inactive,35 - 44,undergraduate,Female,Somewhat familiar,None,Counterfactual,AI,-51,ai_exp,negative,SensoryAI
A2XRYF0L5ACD2E,active,Over 55,undergraduate,Male,Completely familiar,Significant,Counterfactual,AI,49,ai_exp,negative,SensoryAI
AWVIOLZUKBNVU,inactive,35 - 44,graduate,Male,Somewhat unfamiliar,None,Counterfactual,AI,27,ai_exp,negative,LinguisticAI
A2QCQGZD7T1QNL,inactive,35 - 44,high school,Male,Completely familiar,Significant,Counterfactual,AI,-68,ai_exp,negative,SensoryAI
A41APS6V2Z1FJ,inactive,45 - 54,undergraduate,Female,Neither familiar  nor unfamiliar,A little,Counterfactual,AI,100,ai_exp,negative,LinguisticAI
A20C38AB8D6Z2L,active,25 - 34,graduate,Male,Somewhat familiar,Moderate,Counterfactual,AI,55,ai_exp,negative,LinguisticAI
A3V2XCDF45VN9X,active,45 - 54,graduate,Male,Neither familiar  nor unfamiliar,Moderate,Counterfactual,AI,2,ai_exp,negative,LinguisticAI
AG2YM9OWQP690,inactive,45 - 54,undergraduate,Female,Somewhat familiar,None,Counterfactual,AI,99,ai_exp,negative,SensoryAI
A1UNBT94I82S8V,inactive,25 - 34,undergraduate,Male,Somewhat familiar,None,Counterfactual,AI,-72,ai_exp,negative,SensoryAI
A82Q1HS5CPZ5I,active,25 - 34,undergraduate,Male,Neither familiar  nor unfamiliar,A little,Counterfactual,AI,2,ai_exp,negative,LinguisticAI
A2VIKCIM9TZL22,inactive,25 - 34,undergraduate,Male,Somewhat unfamiliar,None,Counterfactual,AI,-100,ai_exp,negative,LinguisticAI
A1OLC8N32VVVV,active,45 - 54,undergraduate,Male,Somewhat familiar,Moderate,Counterfactual,AI,52,ai_exp,negative,SensoryAI
A1G187YBG0DVMQ,inactive,25 - 34,undergraduate,Male,Neither familiar  nor unfamiliar,A little,Counterfactual,AI,30,ai_exp,negative,LinguisticAI
AERUGBNS48Z4N,active,25 - 34,undergraduate,Male,Somewhat unfamiliar,A little,Counterfactual,AI,-39,ai_exp,negative,LinguisticAI
A1VVR9MA1P9HWJ,inactive,35 - 44,graduate,Female,Somewhat familiar,A little,Counterfactual,AI,-34,ai_exp,negative,SensoryAI
A3UV55HC87DO9C,active,25 - 34,undergraduate,Male,Somewhat familiar,None,Counterfactual,AI,32,ai_exp,negative,SensoryAI
A1FHKK0RU69RU,active,Over 55,high school,Female,Somewhat familiar,None,Counterfactual,AI,29,ai_exp,negative,SensoryAI
A1MKEILXWWLBW2,inactive,Over 55,undergraduate,Male,Somewhat familiar,Moderate,Counterfactual,AI,34,ai_exp,negative,LinguisticAI
A3P9TM5PRYBH90,inactive,35 - 44,high school,Male,Somewhat familiar,None,Counterfactual,AI,-100,ai_exp,negative,SensoryAI
AVXEDARJC5HLU,inactive,45 - 54,high school,Male,Somewhat familiar,None,Counterfactual,AI,-35,ai_exp,negative,SensoryAI
A2T5CROJ0FWIJY,active,35 - 44,undergraduate,Female,Somewhat familiar,Moderate,Counterfactual,AI,-100,ai_exp,negative,LinguisticAI
A2XILSQJK0S8RP,inactive,45 - 54,undergraduate,Male,Somewhat familiar,None,Counterfactual,AI,70,ai_exp,negative,LinguisticAI
A1S2EXYEG5I8HW,active,25 - 34,undergraduate,Female,Somewhat familiar,A little,Counterfactual,AI,-100,ai_exp,negative,SensoryAI
A1PHDT66U6IK4Q,active,Over 55,undergraduate,Male,Somewhat familiar,Moderate,Counterfactual,AI,100,ai_exp,negative,SensoryAI
A3VDG4N48AVYGQ,inactive,35 - 44,undergraduate,Male,Neither familiar  nor unfamiliar,Moderate,Counterfactual,AI,-3,ai_exp,negative,LinguisticAI
AZ69TBTDH7AZS,inactive,25 - 34,undergraduate,Male,Completely familiar,Extensive,Counterfactual,AI,-100,ai_exp,negative,SensoryAI
AONSG5WOC3OX0,active,35 - 44,undergraduate,Male,Somewhat familiar,None,Counterfactual,AI,-33,ai_exp,negative,LinguisticAI
A12HLLXWOQJ14Q,active,Over 55,high school,Male,Somewhat familiar,Moderate,Counterfactual,AI,52,ai_exp,negative,SensoryAI
A3TN1QCPUCJZBF,inactive,25 - 34,high school,Female,Somewhat familiar,None,Counterfactual,AI,33,ai_exp,negative,SensoryAI
A31P6DWY4XEQX9,inactive,25 - 34,undergraduate,Male,Somewhat familiar,A little,Counterfactual,AI,-100,ai_exp,negative,LinguisticAI
ACZA9ZCVQ5FRU,inactive,35 - 44,high school,Female,Neither familiar  nor unfamiliar,None,Counterfactual,AI,-97,ai_exp,negative,LinguisticAI
A3L6JLT39UBMCD,inactive,35 - 44,undergraduate,Female,Completely familiar,Moderate,Counterfactual,AI,-100,ai_exp,negative,SensoryAI
A277V4SHQB8JRS,active,35 - 44,undergraduate,Male,Somewhat familiar,Extensive,Counterfactual,AI,-57,ai_exp,negative,SensoryAI
A1BM57TUNAQIXM,inactive,35 - 44,undergraduate,Female,Somewhat familiar,None,Counterfactual,AI,-76,ai_exp,negative,LinguisticAI
A2B8HPIZDKYKDR,inactive,45 - 54,undergraduate,Male,Somewhat familiar,A little,Counterfactual,AI,-10,ai_exp,negative,SensoryAI
A1H5Q9HRH4RPZU,inactive,35 - 44,high school,Male,Somewhat unfamiliar,A little,Counterfactual,AI,-79,ai_exp,negative,LinguisticAI
A2XS49LRNX8PD4,inactive,25 - 34,primary school,Male,Somewhat familiar,A little,Counterfactual,AI,-66,ai_exp,negative,LinguisticAI
AGKCK081EU63R,active,45 - 54,undergraduate,Male,Somewhat familiar,Significant,Counterfactual,AI,-71,ai_exp,negative,SensoryAI
A2D7O4I1U59P0K,active,35 - 44,undergraduate,Male,Somewhat familiar,A little,Counterfactual,AI,-60,ai_exp,negative,SensoryAI
AOQC2B77YF8ON,inactive,35 - 44,high school,Female,Neither familiar  nor unfamiliar,None,Counterfactual,AI,100,ai_exp,negative,SensoryAI
